DateTime,AddedIPs,RemovedIPs
1540310426,81,84
1540311384,72,4
1540312339,79,53
1540313319,79,67
1540314519,61,70
1540315473,77,148
1540316431,69,64
1540317390,71,13
1540318355,62,77
1540319294,79,73
1540320258,80,45
1540321246,1802,96
1540322201,89,695
1540323155,72,73
1540324117,61,87
1540325079,64,69
1540326011,72,71
1540326983,56,45
1540327962,70,76
1540328896,72,68
1540329861,72,83
1540330817,52,79
1540331778,55,42
1540332744,55,65
1540333691,78,77
1540334672,78,76
1540335643,73,72
1540336600,55,65
1540337556,66,51
1540338493,65,78
1540339481,58,68
1540340453,64,80
1540341401,83,83
1540342362,61,70
1540343321,69,69
1540344275,48,65
1540345483,82,70
1540346458,46,54
1540347401,57,63
1540348335,61,77
1540349301,70,79
1540350265,50,82
1540351213,48,69
1540352196,58,78
1540353131,69,68
1540354115,61,68
1540355067,109,37
1540356020,75,87
1540356991,65,84
1540357957,61,97
1540358932,87,79
1540360097,57,55
1540361068,78,84
1540362024,77,70
1540362991,75,65
1540363943,107,77
1540365144,81,66
1540366095,58,79
1540367082,73,116
1540368262,91,58
1540369235,72,77
1540370179,87,65
1540371142,68,54
1540372124,66,74
1540373060,74,52
1540374011,80,7
1540374998,94,65
1540375936,69,61
1540377040,74,140
1540378101,76,73
1540379079,82,59
1540380256,60,57
1540381219,73,49
1540382172,71,66
1540383224,69,69
1540384358,79,98
1540385542,65,67
1540386498,64,111
1540387455,87,54
1540388412,83,77
1540389391,70,139
1540390342,54,8
1540391311,72,151
1540392272,82,61
1540393473,79,77
1540394413,66,59
1540395389,82,12
1540396355,60,67
1540397352,75,117
1540398277,63,55
1540399211,47,3
1540400278,77,125
1540401650,65,64
1540402589,56,65
1540403539,73,62
1540404500,58,61
1540405459,57,52
1540406419,63,63
1540407398,61,60
1540408337,78,730
1540409297,55,78
1540410271,60,45
1540411235,60,65
1540412189,50,5
1540413142,47,59
1540414097,67,41
1540415067,53,48
1540416020,49,52
1540416981,68,74
1540417950,57,60
1540418915,54,67
1540431163,97,576
1540432335,3,44
1540433312,10,266
1540434271,11,1
1540435212,22,72
1540436178,36,131
1540437140,18,7
1540438093,25,119
1540439078,16,85
1540440025,9,1
1540441005,13,115
1540441944,10,62
1540442911,16,61
1540443883,17,62
1540444842,18,64
1540446031,12,9
1540446978,28,141
1540447950,14,61
1540448896,29,70
1540449864,13,3
1540450832,28,136
1540451791,15,3
1540452743,33,108
1540453707,17,77
1540454682,13,60
1540455646,22,67
1540456601,19,67
1540457545,16,6
1540458525,18,104
1540459477,7,66
1540460436,2,64
1540461400,5,57
1540462350,4,64
1540463312,5,53
1540464387,9,70
1540465731,1,57
1540466896,10,59
1540467866,3,68
1540468872,11,56
1540469804,3,53
1540470757,22,66
1540471721,94,59
1540472704,65,51
1540473611,78,54
1540474579,71,64
1540475559,76,47
1540476513,46,65
1540477478,77,81
1540478414,118,67
1540479390,74,71
1540480335,67,60
1540481298,92,73
1540482261,110,89
1540483249,104,101
1540484181,142,76
1540485141,112,56
1540486095,133,76
1540487099,141,68
1540488273,142,61
1540489241,115,73
1540490202,93,53
1540491164,80,51
1540492349,99,58
1540493318,118,55
1540494258,101,56
1540495221,96,68
1540496181,90,64
1540497142,97,73
1540498105,73,56
1540499063,99,50
1540500017,92,65
1540500990,97,62
1540501961,85,65
1540502896,84,59
1540503855,115,70
1540504828,79,44
1540505787,94,56
1540506745,110,53
1540507692,87,69
1540508927,107,53
1540510096,80,66
1540511077,89,78
1540512038,92,83
1540512981,88,4
1540513940,108,125
1540514899,137,6
1540515861,133,70
1540516824,130,146
1540517785,119,49
1540518758,96,64
1540519726,113,59
1540520671,94,55
1540521630,135,58
1540522592,93,15
1540523560,94,105
1540524491,72,6
1540525480,96,109
1540526416,114,13
1540527385,106,54
1540528343,87,137
1540529301,149,67
1540530266,95,6
1540531217,96,129
1540532443,100,89
1540533371,98,69
1540534364,84,74
1540535295,74,53
1540536258,91,67
1540537219,115,57
1540538204,68,75
1540539141,82,63
1540540119,79,69
1540541071,88,71
1540542016,72,65
1540542984,90,72
1540543937,112,62
1540544925,73,68
1540545873,64,58
1540546811,85,7
1540547776,69,63
1540548751,68,73
1540549944,80,117
1540550894,60,2
1540552124,79,135
1540553074,61,63
1540554031,59,8
1540554992,78,53
1540555964,58,57
1540556928,65,69
1540557863,78,64
1540558831,77,56
